address,baths,beds,city,date_sold,hoa_fee,last_sold_price,latitude,longitude,parking,price,property_value,rent_high,rent_low,rent_value,sqft,tax_assessed_value,tax_rate,type,year_built,zest_high,zest_low,zest_value,zestimate
"3735 Birchwood Dr APT 28,",1.0,1.0,"Boulder, CO 80304",03/13/15,,168500,40.042389,-105.259383,,168500.0,168500,1500.0,1000.0,1200.0,592.0,100880,0.0054,Condo,1981,212000.0,161000.0,182388.0,182388.0
"3009 Madison Ave APT 311M,",1.0,1.0,"Boulder, CO 80303",07/10/14,,111000,40.006492,-105.252882,"Garage - Detached, 1 space, 216 sqft garage",111000.0,111000,1300.0,1000.0,1125.0,570.0,100700,0.0054,Condo,1969,179000.0,145000.0,161437.0,161437.0
"2129 Grove Cir W,",2.0,5.0,"Boulder, CO 80302",09/25/14,,666000,40.015661,-105.267132,,666000.0,666000,4900.0,2800.0,4028.0,2382.0,609600,0.0054,Single Family,1920,1100000.0,938000.0,1019250.0,1019250.0
"2800 Aurora Ave UNIT 122,",3.0,3.0,"Boulder, CO 80303",10/03/14, 295,435000,40.003256,-105.25768,"Garage - Attached, 440 sqft garage",435000.0,435000,3100.0,2300.0,2650.0,1440.0,389500,0.0054,Condo,2003,551000.0,499000.0,525119.0,525119.0
"3014 Bluff St STE 201,",0.0,0.0,"Boulder, CO 80301",12/05/14,,420000,40.027319,-105.252987,,420000.0,420000,3500.0,1900.0,2400.0,1278.0,381500,0.0054,Single Family,2003,529000.0,373000.0,459983.0,459983.0
"8050 Willow Bend Ct,",2.5,3.0,"Boulder, CO 80301",04/03/15,,819500,40.021396,-105.165687,"Garage - Attached, 560 sqft garage",819500.0,819500,4400.0,2800.0,3598.0,3144.0,637500,0.0054,Single Family,1970,1000000.0,854000.0,917755.0,917755.0
"1190 Linden Ave,",8.0,5.0,"Boulder, CO 80304",08/08/14,,875000,40.040627,-105.282486,"Garage - Attached, 612 sqft garage",875000.0,875000,6800.0,1600.0,5866.0,4827.0,885900,0.0054,Single Family,1986,1620000.0,1380000.0,1483652.0,1483652.0
"4165 Apache Rd,",1.75,3.0,"Boulder, CO 80303",01/13/14,,328500,39.991109,-105.241499,"Garage - Attached, 504 sqft garage",328500.0,328500,3200.0,2200.0,2500.0,2946.0,389000,0.0054,Single Family,1972,715000.0,640000.0,680693.0,680693.0
"1077 Canyon Blvd UNIT 301,",3.0,2.0,"Boulder, CO 80302",05/16/14,,1675000,40.015618,-105.281092,"Garage - Attached, 400 sqft garage",1675000.0,1675000,10000.0,5200.0,8173.0,2037.0,1402200,0.0054,Condo,2009,2190000.0,1920000.0,2067418.0,2067418.0
"2380 Kohler Dr,",3.0,5.0,"Boulder, CO 80305",07/03/14,,1078000,39.986025,-105.263351,"Garage - Attached, 600 sqft garage",1078000.0,1078000,5900.0,2900.0,5316.0,3167.0,949400,0.0054,Single Family,1962,1410000.0,1260000.0,1344556.0,1344556.0
"69 Huron Ct,",3.0,3.0,"Boulder, CO 80303",07/14/14,,459000,39.987211,-105.223171,"Garage - Attached, 399 sqft garage",459000.0,459000,3000.0,2300.0,2600.0,1592.0,347900,0.0054,Single Family,1985,583000.0,482000.0,529948.0,529948.0
"335 Overlook Ln,",3.0,3.0,"Boulder, CO 80302",02/02/15,,470000,40.078383,-105.358631,"2 spaces, 400 sqft garage",470000.0,470000,3500.0,2400.0,2800.0,2048.0,442900,0.0054,Single Family,1976,657000.0,572000.0,608381.0,608381.0
"4935 Twin Lakes Rd APT 25,",2.0,2.0,"Boulder, CO 80301",11/13/15,,265000,40.064445,-105.19606,"Garage - Detached, 200 sqft garage",265000.0,265000,1800.0,1400.0,1525.0,961.0,160300,0.0054,Condo,1988,287000.0,259000.0,273123.0,273123.0
"2638 Tabriz Pl,",1.0,2.0,"Boulder, CO 80304",07/11/13,,198172,40.035704,-105.261785,,198172.0,198172,1900.0,1400.0,1600.0,856.0,190400,0.0054,Single Family,1998,276000.0,230000.0,252756.0,252756.0
"2800 Kalmia Ave APT A120,",2.0,2.0,"Boulder, CO 80301",,,186000,40.039403,-105.258014,,,247535,1800.0,1200.0,1550.0,888.0,144400,0.0054,Condo,1981,252000.0,228000.0,239736.0,
"1630 Redwood Ave,",2.0,5.0,"Boulder, CO 80304",04/20/15,,590000,40.048532,-105.276623,"Off street, 960 sqft garage",590000.0,590000,4000.0,2500.0,2995.0,3024.0,441000,0.0054,Single Family,1940,883000.0,738000.0,802354.0,802354.0
"3265 Foundry Pl UNIT 103O,",2.5,2.0,"Boulder, CO 80301",12/02/13,,371000,40.026805,-105.251482,"Garage - Attached, 200 sqft garage",371000.0,371000,2600.0,2100.0,2300.0,1306.0,360800,0.0054,Condo,2004,492000.0,435000.0,468212.0,468212.0
"3250 Oneal Cir APT L32,",1.0,2.0,"Boulder, CO 80301",08/06/15,,237000,40.03456,-105.25157,,237000.0,237000,1600.0,1100.0,1350.0,705.0,125000,0.0054,Condo,1969,255000.0,226000.0,242974.0,242974.0
"2640 Juniper Ave # 38-1,",1.0,1.0,"Boulder, CO 80304",09/30/13,,135000,40.037158,-105.26239,,135000.0,135000,2200.0,1100.0,1495.0,548.0,122000,0.0054,Townhouse,1978,192000.0,156000.0,172799.0,172799.0
"633 College Ave,",2.0,4.0,"Boulder, CO 80302",07/28/15,,1950000,40.007571,-105.286315,240 sqft garage,1950000.0,1950000,5500.0,3200.0,4508.0,2222.0,698500,0.0054,Single Family,1950,1230000.0,1040000.0,1140382.0,1140382.0
"1945 Norwood Ave,",4.25,5.0,"Boulder, CO 80304",06/17/13,,1044000,40.043926,-105.271837,"Garage - Attached, 3 spaces, 805 sqft garage",1044000.0,1044000,11000.0,4900.0,7051.0,4781.0,1292000,0.0054,Single Family,2005,2190000.0,1680000.0,1783194.0,1783194.0
"3074 Carbondale Ln,",2.0,2.0,"Boulder, CO 80301",09/28/14,,188375,40.041115,-105.252324,"Garage - Detached, 242 sqft garage",188375.0,188375,2200.0,1500.0,1750.0,1252.0,79675,0.0054,Condo,2013,216000.0,173000.0,189662.0,189662.0
"375 S 41st St,",3.0,7.0,"Boulder, CO 80305",10/16/13,,426901,39.987302,-105.246657,"Garage - Attached, Off street, On street, 220 sqft garage",426901.0,426901,3200.0,2100.0,2775.0,2944.0,463100,0.0054,Single Family,1956,678000.0,601000.0,639881.0,639881.0
"4254 Graham Ct,",2.0,3.0,"Boulder, CO 80305",12/03/13,,402000,39.98986,-105.242661,"Garage - Attached, 253 sqft garage",402000.0,402000,3100.0,2400.0,2600.0,1426.0,353900,0.0054,Single Family,1960,663000.0,582000.0,619180.0,619180.0
"2860 Juilliard St,",4.0,3.0,"Boulder, CO 80305",06/05/15,,1375000,39.969922,-105.255319,"Garage - Attached, 588 sqft garage",1375000.0,1375000,7100.0,4800.0,6186.0,2284.0,718900,0.0054,Single Family,1974,1710000.0,1440000.0,1564927.0,1564927.0
"2707 Valmont Rd APT 306D,",1.0,1.0,"Boulder, CO 80304",09/15/15, 185,155000,40.030428,-105.260305,Off street,155000.0,155000,1300.0,1100.0,1145.0,576.0,118900,0.0054,Condo,1972,172000.0,139000.0,159250.0,159250.0
"1568 Greenbriar Blvd,",3.0,3.0,"Boulder, CO 80305",04/03/14,,415000,39.972411,-105.240385,211 sqft garage,415000.0,415000,3000.0,2200.0,2564.0,2546.0,327200,0.0054,Condo,1969,505000.0,457000.0,480956.0,480956.0
"40 S Boulder Cir APT 4013,",1.0,1.0,"Boulder, CO 80303",05/08/14,,153000,39.987445,-105.230598,1 space,153000.0,153000,1700.0,1200.0,1349.0,637.0,125700,0.0054,Townhouse,1984,228000.0,173000.0,198352.0,198352.0
"7545 Eggleston Dr,",3.0,4.0,"Boulder, CO 80303",12/10/13,,220000,39.992725,-105.176658,"Garage - Attached, 529 sqft garage",220000.0,220000,3300.0,2500.0,2950.0,2524.0,193900,0.0054,Single Family,2014,630000.0,418000.0,516460.0,516460.0
"882 Laurel Ave,",3.0,4.0,"Boulder, CO 80303",08/14/13,,615000,40.002925,-105.227638,"Garage - Attached, 2 spaces, 600 sqft garage",615000.0,615000,3500.0,2700.0,2946.0,2144.0,485900,0.0054,Single Family,1966,847000.0,707000.0,777080.0,777080.0
"7132 Old Post Rd,",3.0,3.0,"Boulder, CO 80301",11/19/15,,835000,40.057796,-105.186782,"Garage - Attached, 2 spaces, 462 sqft garage",835000.0,835000,3700.0,2800.0,3111.0,2402.0,585200,0.0054,Single Family,1972,882000.0,766000.0,832328.0,832328.0
"1360 Walnut St APT 205,",1.0,1.0,"Boulder, CO 80302",10/03/14,,440000,40.017032,-105.277382,"Garage - Attached, 180 sqft garage",440000.0,440000,3000.0,2100.0,2500.0,921.0,424500,0.0054,Condo,2005,723000.0,558000.0,612879.0,612879.0
"1501 Lee Hill Rd UNIT 4,",0.0,0.0,"Boulder, CO 80304",07/18/13,,400000,40.062382,-105.278454,,400000.0,400000,3700.0,2300.0,2850.0,1875.0,328100,0.0054,Condo,2003,652000.0,504000.0,572336.0,572336.0
"852 Laramie Ln,",2.5,3.0,"Erie, CO 80516",05/26/15,,449058,40.066281,-105.28526,"Garage - Attached, 623 sqft garage",449058.0,449058,3400.0,1800.0,2450.0,2487.0,55900,0.0054,Single Family,2014,420000.0,316000.0,358744.0,358744.0
"3745 Birchwood Dr APT 37,",2.0,2.0,"Boulder, CO 80304",02/06/15,,260000,40.042366,-105.259383,"Garage - Attached, Garage - Detached",260000.0,260000,2100.0,1500.0,1800.0,1114.0,206400,0.0054,Apartment,1981,337000.0,290000.0,314984.0,314984.0
"4445 Comanche Dr,",5.0,8.0,"Boulder, CO 80303",11/16/15,,900000,39.9976,-105.238144,"Garage - Detached, 600 sqft garage",900000.0,900000,4300.0,1500.0,2900.0,4232.0,623800,0.0054,Multi Family,1960,1090000.0,941000.0,1022764.0,1022764.0
"3644 Larkwood Ct,",3.75,5.0,"Boulder, CO 80304",07/02/15,,755000,40.040631,-105.26113,"Garage - Attached, 528 sqft garage",755000.0,755000,4300.0,2400.0,3298.0,3232.0,626100,0.0054,Single Family,1992,884000.0,800000.0,842359.0,842359.0
"4633 Sunnyside Pl,",3.0,3.0,"Boulder, CO 80301",04/21/16,,810000,40.0508,-105.245315,"Garage - Attached, 656 sqft garage",810000.0,810000,4200.0,2800.0,3358.0,3428.0,638200,0.0054,Single Family,2012,944000.0,805000.0,866034.0,866034.0
"3390 34th St APT A,",1.0,2.0,"Boulder, CO 80301",09/17/13,,229900,40.035823,-105.248327,"Garage - Detached, 210 sqft garage",229900.0,229900,1800.0,1400.0,1725.0,780.0,194200,0.0054,Townhouse,1972,301000.0,262000.0,278379.0,278379.0
"4500 Baseline Rd APT 4205,",2.0,2.0,"Boulder, CO 80303",08/19/14, 249,347000,39.999318,-105.23762,"Garage - Attached, 190 sqft garage",347000.0,347000,2300.0,1700.0,2000.0,1094.0,307700,0.0054,Townhouse,2004,441000.0,391000.0,416473.0,416473.0
"772 Cottage Ln,",2.5,2.0,"Boulder, CO 80304",06/05/13,,581030,40.051225,-105.285501,"Garage - Attached, 240 sqft garage",581030.0,581030,3700.0,2300.0,2900.0,1336.0,472900,0.0054,Single Family,1983,885000.0,614000.0,714007.0,714007.0
"3240 Iris Ave # G309,",2.0,2.0,"Boulder, CO 80301",08/31/15,,240000,40.03622,-105.251007,200 sqft garage,240000.0,240000,1800.0,1300.0,1510.0,966.0,141800,0.0054,Condo,1971,251000.0,225000.0,239037.0,239037.0
"4400 Whitney Pl,",2.0,4.0,"Boulder, CO 80305",05/29/15,,626000,39.980263,-105.2432,"Garage - Attached, 1 space, 286 sqft garage",626000.0,626000,3400.0,2400.0,2800.0,2102.0,520000,0.0054,Single Family,1962,732000.0,655000.0,697284.0,697284.0
"4785 Shoup Pl,",3.0,3.0,"Boulder, CO 80303",06/24/15,,650000,40.006187,-105.2345,"Garage - Attached, 442 sqft garage",650000.0,650000,3000.0,2400.0,2700.0,1560.0,404100,0.0054,Single Family,1968,669000.0,594000.0,625562.0,625562.0
"1707 Yarmouth Ave UNIT 106,",1.0,1.0,"Boulder, CO 80304",12/04/15,,136361,40.058654,-105.275947,,136361.0,136361,2200.0,1300.0,1600.0,728.0,170600,0.0054,Condo,2011,207000.0,156000.0,179648.0,179648.0
"3128 Big Horn St,",2.5,2.0,"Boulder, CO 80301",04/02/14, 164,254304,40.042133,-105.251586,"Garage - Attached, 323 sqft garage",254304.0,254304,2200.0,1600.0,1875.0,1518.0,242800,0.0054,Condo,2007,319000.0,283000.0,301192.0,301192.0
"90 Hawk Ln,",6.0,3.0,"Boulder, CO 80304",12/30/15, 6,1175000,40.04155,-105.320786,"Garage - Attached, 3 spaces, 833 sqft garage",1175000.0,1175000,6600.0,1900.0,5706.0,4800.0,1120300,0.0054,Single Family,1995,1630000.0,1230000.0,1442720.0,1442720.0
"2301 Pearl St APT 46,",1.0,1.0,"Boulder, CO 80302",10/07/14,,150000,40.021207,-105.265277,,150000.0,150000,1700.0,1200.0,1395.0,427.0,131800,0.0054,Condo,1984,206000.0,163000.0,185492.0,185492.0
"449 Mountain Meadows Rd,",4.0,3.0,"Boulder, CO 80302",01/29/16,,564000,40.020416,-105.381495,"Garage - Detached, 768 sqft garage",564000.0,564000,4200.0,2400.0,2950.0,2915.0,476100,0.0054,Single Family,1971,610000.0,541000.0,575934.0,575934.0
"2295 Grove Cir E,",2.0,4.0,"Boulder, CO 80302",06/16/14,,718000,40.015673,-105.264852,"Garage - Detached, Off street, 1 space, 240 sqft garage",718000.0,718000,3700.0,2200.0,2900.0,1700.0,690400,0.0054,Multi Family,1956,946000.0,741000.0,852249.0,852249.0
"5071 Ellsworth Pl,",2.5,5.0,"Boulder, CO 80303",07/06/15,,807500,40.007989,-105.23146,"Garage - Attached, 2 spaces, 528 sqft garage",807500.0,807500,4300.0,2800.0,3393.0,3898.0,544400,0.0054,Single Family,1977,915000.0,811000.0,871676.0,871676.0
"701 Forest Ave,",3.0,5.0,"Boulder, CO 80304",05/14/13,,1840000,40.033116,-105.28779,"Garage - Attached, 480 sqft garage",1840000.0,1840000,16000.0,7800.0,9615.0,5443.0,1593600,0.0054,Single Family,2007,2600000.0,2290000.0,2432608.0,2432608.0
"3565 28th St APT 302,",2.0,2.0,"Boulder, CO 80301",07/31/15,,247700,40.039721,-105.259645,128 sqft garage,247700.0,247700,1800.0,1300.0,1600.0,830.0,162400,0.0054,Condo,1984,282000.0,255000.0,268315.0,268315.0
"4185 47th St UNIT A,",2.0,2.0,"Boulder, CO 80301",10/31/14, 212,167899,40.050605,-105.244636,,167899.0,167899,2000.0,1500.0,1600.0,1066.0,156600,0.0054,Condo,2010,299000.0,240000.0,267061.0,267061.0
"50 S 36th St,",1.75,3.0,"Boulder, CO 80305",06/17/13,,425050,39.993297,-105.25035,"Off street, 253 sqft garage",425050.0,425050,3200.0,2400.0,2775.0,1679.0,417800,0.0054,Single Family,1961,681000.0,605000.0,636429.0,636429.0
"4895 Twin Lakes Rd APT 7,",2.0,2.0,"Boulder, CO 80301",09/01/15,,270000,40.063594,-105.196336,"Garage - Detached, 264 sqft garage",270000.0,270000,1800.0,1400.0,1575.0,961.0,162200,0.0054,Condo,1987,307000.0,278000.0,292362.0,292362.0
"4659 Tally Ho Trl,",3.0,3.0,"Boulder, CO 80301",06/21/13, 435,497000,40.058878,-105.19723,"Garage - Attached, 420 sqft garage",497000.0,497000,3300.0,2500.0,2850.0,2911.0,422800,0.0054,Single Family,1988,685000.0,620000.0,652105.0,652105.0
"2579 Mapleton Ave,",0.0,0.0,"Boulder, CO 80304",06/24/13,,497000,40.025033,-105.262003,"Carport, Off street",497000.0,497000,3700.0,2200.0,2700.0,0.0,,0.0054,Townhouse,,676000.0,477000.0,568279.0,568279.0
"5450 La Plata Cir,",4.0,5.0,"Boulder, CO 80301",08/28/14,,480000,40.073519,-105.19155,"Garage - Attached, 528 sqft garage",480000.0,480000,3400.0,2400.0,2800.0,3468.0,390000,0.0054,Single Family,1982,621000.0,545000.0,585489.0,585489.0
"1928 Baseline Rd,",2.0,3.0,"Boulder, CO 80302",04/23/14,,575000,39.999806,-105.268049,"Garage - Detached, 220 sqft garage",575000.0,575000,5000.0,2900.0,3808.0,2312.0,652600,0.0054,Single Family,1939,1020000.0,915000.0,963477.0,963477.0
"2779 S Lakeridge Trl,",3.0,3.0,"Boulder, CO 80302",09/25/14,,1645000,40.136392,-105.287867,"Garage - Attached, 720 sqft garage",1645000.0,1645000,5800.0,3700.0,4969.0,3670.0,894800,0.0054,Single Family,1987,1360000.0,1160000.0,1258054.0,1258054.0
"528 Locust Pl,",4.0,6.0,"Boulder, CO 80304",06/25/13,,989000,40.05314,-105.290268,"Garage - Attached, 462 sqft garage",989000.0,989000,5500.0,1400.0,5007.0,4182.0,777200,0.0054,Single Family,1986,1360000.0,1150000.0,1266363.0,1266363.0
"5647 Juhls Dr,",3.0,4.0,"Boulder, CO 80301",11/19/13,,775000,40.052342,-105.222704,"Garage - Attached, 2 spaces, 462 sqft garage",775000.0,775000,3700.0,2700.0,2950.0,2857.0,442300,0.0054,Single Family,1964,761000.0,636000.0,698479.0,698479.0
"1540 Harrison Ave,",2.5,2.0,"Boulder, CO 80303",10/01/13,,390000,40.013227,-105.237887,"Garage - Attached, 440 sqft garage",390000.0,390000,2800.0,2200.0,2475.0,1740.0,363700,0.0054,Single Family,1978,562000.0,499000.0,525036.0,525036.0
"4435 Apple Way,",2.5,3.0,"Boulder, CO 80301",12/26/13,,621000,40.053614,-105.249679,"Garage - Attached, 630 sqft garage",621000.0,621000,4500.0,2800.0,3462.0,2430.0,589600,0.0054,Single Family,1978,942000.0,826000.0,888513.0,888513.0
"4697 14th St,",1.0,2.0,"Boulder, CO 80304",02/18/14,,158307,40.060016,-105.280014,,158307.0,158307,2200.0,1400.0,1684.0,891.0,150300,0.0054,Condo,2004,351000.0,206000.0,274547.0,274547.0
"1527 Sumac Ave,",2.5,3.0,"Boulder, CO 80304",06/26/13,,655000,40.05103,-105.277942,"Garage - Attached, 380 sqft garage",655000.0,655000,4500.0,2700.0,3387.0,1740.0,549800,0.0054,Single Family,1988,970000.0,769000.0,873527.0,873527.0
"1325 Bear Mountain Dr APT D,",1.5,3.0,"Boulder, CO 80305",06/20/14,,369000,39.97725,-105.26413,"Garage - Detached, 200 sqft garage",369000.0,369000,2900.0,2200.0,2450.0,1585.0,334500,0.0054,Multi Family,1975,509000.0,447000.0,480347.0,480347.0
"2971 Eagle Way,",3.0,4.0,"Boulder, CO 80301",06/14/13,,311500,40.031339,-105.255215,180 sqft garage,311500.0,311500,3000.0,2100.0,2395.0,1986.0,255300,0.0054,Townhouse,1979,450000.0,395000.0,424734.0,424734.0
"5350 Centennial Trl,",2.0,3.0,"Boulder, CO 80303",10/31/14, 37,589000,40.007527,-105.227606,"Garage - Attached, 646 sqft garage",589000.0,589000,3400.0,2600.0,2850.0,2232.0,509100,0.0054,Single Family,1984,750000.0,665000.0,714749.0,714749.0
"4491 Wellington Rd,",3.0,3.0,"Boulder, CO 80301",04/16/15,,495000,40.057284,-105.21298,"Garage - Attached, 400 sqft garage",495000.0,495000,3000.0,2300.0,2495.0,2056.0,360100,0.0054,Single Family,1988,574000.0,519000.0,546705.0,546705.0
"7135 Lookout Rd,",3.0,4.0,"Longmont, CO 80503",10/23/14, 65,419900,40.073017,-105.187278,"Garage - Attached, 600 sqft garage",419900.0,419900,3000.0,2100.0,2475.0,3149.0,333500,0.0054,Single Family,1984,506000.0,453000.0,477183.0,477183.0
"4336 63rd St,",1.0,3.0,"Boulder, CO 80301",02/09/16,,799700,40.054048,-105.204566,"Garage - Detached, 576 sqft garage",799700.0,799700,2600.0,1600.0,2100.0,1040.0,124300,0.0054,Single Family,1963,425000.0,364000.0,383098.0,383098.0
"6960 Hunter Pl,",3.5,5.0,"Boulder, CO 80301",08/01/13,,705000,40.070752,-105.191175,"Garage - Attached, 720 sqft garage",705000.0,705000,4600.0,2200.0,3491.0,5142.0,651600,0.0054,Single Family,1991,932000.0,834000.0,887208.0,887208.0
"4753 White Rock Cir APT B,",1.75,2.0,"Boulder, CO 80301",02/03/14,,190000,40.059396,-105.215393,"Garage - Attached, 200 sqft garage",190000.0,190000,1800.0,1300.0,1580.0,891.0,182700,0.0054,Condo,1982,302000.0,265000.0,284714.0,284714.0
"7226 Four Rivers Rd,",4.0,4.0,"Boulder, CO 80301",03/06/15,,645000,40.067571,-105.18534,"Garage - Attached, 528 sqft garage",645000.0,645000,4000.0,2400.0,2972.0,4435.0,583600,0.0054,Single Family,1981,823000.0,715000.0,768915.0,768915.0
"2145 Kohler Dr,",2.0,3.0,"Boulder, CO 80305",02/07/14,,680000,39.987199,-105.266445,"Garage - Attached, 506 sqft garage",680000.0,680000,5100.0,2900.0,3666.0,1524.0,621900,0.0054,Single Family,1960,1040000.0,826000.0,928534.0,928534.0
"4256 Redwood Ct,",1.75,5.0,"Boulder, CO 80301",01/07/15,,479900,40.049405,-105.255222,"Garage - Attached, 437 sqft garage",479900.0,479900,3000.0,2400.0,2695.0,2160.0,379400,0.0054,Single Family,1975,668000.0,598000.0,636257.0,636257.0
"5321 Marshall Dr,",3.0,4.0,"Boulder, CO 80305",11/02/15,,400000,39.956549,-105.229565,"Garage - Detached, 621 sqft garage",400000.0,400000,3100.0,2400.0,2650.0,2591.0,332800,0.0054,Single Family,1900,580000.0,520000.0,547497.0,547497.0
"7173 Four Rivers Rd,",3.0,5.0,"Boulder, CO 80301",12/13/13,,780000,40.068701,-105.186404,"Garage - Attached, 606 sqft garage",780000.0,780000,4400.0,2500.0,3695.0,4821.0,665800,0.0054,Single Family,1979,936000.0,829000.0,891090.0,891090.0
"5065 Ralston St UNIT A,",5.0,3.0,"Boulder, CO 80304",07/17/15, 358,800000,40.06604,-105.286595,"Garage - Attached, 421 sqft garage",800000.0,800000,4300.0,2500.0,3695.0,3096.0,647300,0.0054,Townhouse,2006,922000.0,834000.0,878148.0,878148.0
"1063 Mapleton Ave,",4.0,4.0,"Boulder, CO 80304",10/01/15,,1325000,40.020899,-105.282111,"Garage - Attached, 240 sqft garage",1325000.0,1325000,6000.0,3400.0,5415.0,3107.0,855000,0.0054,Single Family,1900,1470000.0,1290000.0,1370189.0,1370189.0
"3110 Heidelberg Dr,",2.25,4.0,"Boulder, CO 80305",08/20/13,,635000,39.971607,-105.255194,"Garage - Attached, 528 sqft garage",635000.0,635000,4400.0,2700.0,3362.0,2262.0,550300,0.0054,Single Family,1966,915000.0,812000.0,863657.0,863657.0
"2853 Springdale Ln # 2853,",3.0,3.0,"Boulder, CO 80303",02/03/15,,420000,40.009376,-105.256996,"Garage - Attached, 289 sqft garage",420000.0,420000,3100.0,2300.0,2650.0,1656.0,362000,0.0054,Condo,1995,522000.0,467000.0,491985.0,491985.0
"7393 Poston Way,",4.0,4.0,"Boulder, CO 80301",12/03/14, 25,485000,40.068189,-105.181421,"Garage - Attached, 580 sqft garage",485000.0,485000,3400.0,2500.0,2800.0,2855.0,430000,0.0054,Single Family,1993,675000.0,581000.0,625012.0,625012.0
"2801 Tincup Cir,",2.5,3.0,"Boulder, CO 80305",05/28/15,,1105000,39.966972,-105.256704,"Garage - Attached, 2 spaces, 400 sqft garage",1105000.0,1105000,5800.0,3600.0,4433.0,1904.0,582000,0.0054,Single Family,1983,1290000.0,954000.0,1121777.0,1121777.0
"1310 Rosewood Ave # 5A,",1.0,1.0,"Boulder, CO 80304",03/11/16,,371500,40.058139,-105.280319,"Garage - Detached, 220 sqft garage",371500.0,371500,2500.0,1700.0,1900.0,761.0,299300,0.0054,Condo,2013,479000.0,379000.0,416402.0,416402.0
"4650 Holiday Dr UNIT 102,",1.0,1.0,"Boulder, CO 80304",06/05/15, 150,140000,40.059522,-105.278204,,140000.0,140000,2100.0,1300.0,1684.0,736.0,143200,0.0054,Condo,2005,226000.0,129000.0,170282.0,170282.0
"5910 Gunbarrel Ave APT D,",1.0,2.0,"Boulder, CO 80301",10/06/15,,198500,40.061162,-105.215779,"Garage - Attached, 200 sqft garage",198500.0,198500,1600.0,1200.0,1495.0,758.0,156800,0.0054,Condo,1984,230000.0,196000.0,211205.0,211205.0
"7555 S Boulder Rd,",3.0,3.0,"Boulder, CO 80303",11/14/14,,686175,39.987359,-105.17667,"Garage - Detached, 1008 sqft garage",686175.0,686175,3200.0,2400.0,2800.0,2650.0,511000,0.0054,Single Family,1962,717000.0,616000.0,670068.0,670068.0
"140 S 35th St,",1.0,3.0,"Boulder, CO 80305",07/21/14,,410000,39.991345,-105.251859,,410000.0,410000,3100.0,2200.0,2550.0,1326.0,412700,0.0054,Single Family,1955,618000.0,542000.0,583177.0,583177.0
"3795 Birchwood Dr APT 77,",1.0,2.0,"Boulder, CO 80304",08/01/14,,230000,40.04317,-105.260043,,230000.0,230000,1900.0,1400.0,1600.0,1038.0,197600,0.0054,Condo,1982,322000.0,267000.0,292955.0,292955.0
"3025 Broadway St APT 40,",1.0,1.0,"Boulder, CO 80304",05/28/13,,173750,40.029977,-105.282413,,173750.0,173750,2200.0,1300.0,1550.0,462.0,144100,0.0054,Townhouse,1984,251000.0,184000.0,223865.0,223865.0
